SECTION,SECTION NAME,PART,SUBSECTION,SUBSECTION NAME,DESCRIPTION
"=""099713""",PERFORMANCE STEEL COATINGS,PART 1 - GENERAL,1.5-B,SUBMITTALS,"B. Informational Submittals: Submit the following for information (informal review: responsive action not expected or required, except to record non-conformance with submittal requirements). 
1. Manufacturer’s Instructions: Submit manufacturer-prepared published instructions for proper installation of furnished high-performance coatings. a. If manufacturer’s instructions are unavailable or do not apply to specific project conditions, then consult the manufacturer’s representative and obtain project- specific supplemental instructions printed on manufacturer’s letterhead. b. Promptly distribute supplemental instructions to the Architect, who may have comments that lead to contract modifications or minor changes in the work. 
2. Qualification Statements: Submit written descriptions confirming experience specified in QUALITY ASSURANCE article below."
"=""099713""",PERFORMANCE STEEL COATINGS,PART 1 - GENERAL,1.5-C,SUBMITTALS,"C. Closeout Submittals: Submit the following to the Architect as a condition of project closeout. 
1. Warranty Documentation: Submit final warranties signed by the manufacturer’s representative with complete terms indicated for all warranties covering items furnished or installed under this specification section."
"=""099713""",PERFORMANCE STEEL COATINGS,PART 1 - GENERAL,1.5-D,SUBMITTALS,"D. Maintenance Material Submittals: 
1. Before Final Completion, deliver to the Owner extra stock materials to replace those PAGE : 868 
2. Furnish one unopened gallon or container for each high-performance coating type, color, composition, grade, finish, and variety. 
3. Submit manufacturer-recommended cleaning materials, accessories, and manufacturer’s instructions and other requirements and recommendations for maintenance and cleaning of coated surfaces, including a comprehensive list of known chemicals that should not come into contact with coated surfaces."
"=""099723""",PENETRATING CONCRETE FLOOR SEALER,PART 1 - GENERAL,1.4-A,SUBMITTALS,"A. Action Submittals: Submit the following for responsive action (formal review and approval). 
1. Product Data: Submit manufacturer’s product data, specifications, and all other information necessary to show conformance to the Contract Documents, excluding material safety data sheets (MSDSs), and safety data sheets (SDSs), both of which are returned to the Contractor without review or responsive action."
"=""099723""",PENETRATING CONCRETE FLOOR SEALER,PART 1 - GENERAL,1.4-B,SUBMITTALS,"B. Informational Submittals: Submit the following for information (informal review: responsive action not expected or required, except to record non-conformance with submittal requirements). 
1. Manufacturer’s Instructions: Submit manufacturer-prepared published instructions for proper installation of furnished concrete sealers. a. If manufacturer’s instructions are unavailable or do not apply to specific project conditions, then consult the manufacturer’s representative and obtain project- specific supplemental instructions printed on manufacturer’s letterhead. b. Promptly distribute supplemental instructions to the Architect, who may have comments that lead to contract modifications or minor changes in the work. 
2. Qualification Statements: Submit written descriptions confirming experience specified in QUALITY ASSURANCE article below."
"=""099723""",PENETRATING CONCRETE FLOOR SEALER,PART 1 - GENERAL,1.4-C,SUBMITTALS,"C. Maintenance Material Submittals: 
1. Before Final Completion, deliver to the Owner extra stock materials to replace those worn or damaged as a result of normal occupancy. 
2. Furnish one unopened gallon or container for each concrete sealer type, color, composition, grade, finish, and variety. 
3. Submit manufacturer-recommended cleaning materials, accessories, and manufacturer’s instructions and other requirements and recommendations for maintenance and cleaning of sealed surfaces, including a comprehensive list of known chemicals that should not come into contact with sealed surfaces."
"=""101413""",Not Found,PART 1 - GENERAL,1.3-A,SUBMITTALS,"A. Action Submittals: Submit the following for responsive action (formal review and approval). 
1. Product Data: Submit manufacturer’s product data, specifications, typical installation details, and all other information necessary to show conformance to the Contract Documents, excluding material safety data sheets (MSDSs), and safety data sheets (SDSs), both of which are returned to the Contractor without review or responsive action. 
2. Shop Drawings: Include project-specific dimensioned details drawn to scale showing conditions not detailed on the product data; or that are detailed, but not in a manner specific to the project. 
3. Samples: Submit at least 8-inch square representative samples of each sign color, finish, and variety."
"=""101413""",Not Found,PART 1 - GENERAL,1.3-B,SUBMITTALS,"B. Informational Submittals: Submit manufacturer’s instructions for information (informal review: responsive action not expected or required, except to record non-conformance with submittal requirements). 
1. Submit manufacturer-prepared published instructions for proper installation of furnished signs. 
2. If manufacturer’s instructions are unavailable or do not apply to specific project conditions, then consult the manufacturer’s representative and obtain project- PAGE : 887 
3. Promptly distribute supplemental instructions to the Architect, who may have comments that lead to contract modifications or minor changes in the work."
"=""102113""",TOILET COMPARTMENTS,PART 1 - GENERAL,1.3-A,SUBMITTALS,"A. Action Submittals: Submit the following for responsive action (formal review and approval). 
1. Product Data: Submit manufacturer’s product data, specifications, typical installation details, and all other information necessary to show conformance to the Contract Documents, excluding material safety data sheets (MSDSs), and safety data sheets (SDSs), both of which are returned to the Contractor without review or responsive action. 
2. Shop Drawings: a. Submit dimensioned plans and elevations drawn to scale and showing toilet compartment layout, materials, construction, and finishes. Show locations, sizes, and extents of all items, accessories, and trim. Label manufactured items by product name. b. Include project-specific dimensioned details drawn to scale showing conditions not detailed on the product data; or that are detailed, but not in a manner specific to the project. Cross-reference details to plans and elevations. 
3. Samples: Submit at least 8-inch square representative samples of each toilet compartment color, finish, and variety."
"=""102113""",TOILET COMPARTMENTS,PART 1 - GENERAL,1.3-B,SUBMITTALS,"B. Informational Submittals: Submit manufacturer’s instructions for information (informal review: responsive action not expected or required, except to record non-conformance with submittal requirements). 
1. Submit manufacturer-prepared published instructions for proper installation of furnished toilet compartments. PAGE : 895 
2. If manufacturer’s instructions are unavailable or do not apply to specific project conditions, then consult the manufacturer’s representative and obtain project- specific supplemental instructions printed on manufacturer’s letterhead. 
3. Promptly distribute supplemental instructions to the Architect, who may have comments that lead to contract modifications or minor changes in the work."
